Year,cbsacode,Sample_Size,Data_value,Data_value_unit,v051_rawvalue,v052_rawvalue,v009_rawvalue,v011_rawvalue,v049_rawvalue,v060_rawvalue,v070_numerator,v069_numerator,v023_numerator,v082_numerator,v062_numerator,v063_rawvalue,v067_numerator,v045_rawvalue,gdp,Park_Area_Acres,Weighted_RESP,noise70n,noise80n,noise90n
2015,13740,435,20.609999999999996,%,173820.0,40358.0000057574,22484.90399901341,34079.626998519765,21934.08499906811,11272.098999508975,29838.0,28033.0,4066.0,11577.0,375.0,156601.0,67294.0,768.2,9976026.0,1664.692233,0.19761568,544.6174327085017,50.77201594253511,5.931671171913574
2021,13740,570,28.590000000000003,%,181667.0,41432.9999968317,27079.816781194088,39250.64400089108,31905.295280767736,12311.50500026186,30590.999999999996,30535.0,2958.9999999999995,8801.0,585.0,187206.00000000003,72995.0,957.9000000000001,12009477.0,1664.692233,0.19761568,544.6174327085017,50.77201594253511,5.931671171913574
2020,13820,1666,23.850000000000005,%,1151801.0,263455.000102053,157974.7463703193,313099.97196450486,134168.87519331108,115922.71598786868,253948.0,199885.0,19254.0,92485.0,1422.0,377417.0,431930.0,2700.3999999999996,68080457.0,16320.91819,0.463629043,9073.89795499133,1727.1996321612723,106.99731581387152
2022,13820,1561,23.89,%,1155064.0,261997.9999712597,166746.94300514268,304788.25100981747,146241.15418681,103949.85000340083,0.0,205026.0,30064.0,78052.0,1722.0,413541.0,430761.0,3078.2,81928963.0,16320.91819,0.463629043,9073.89795499133,1727.1996321612723,106.99731581387152
2016,13820,1785,19.59,%,1143772.0,266702.9999874874,153227.4850020773,292710.9580039553,129679.20900199711,102790.08000126513,235570.0,195051.0,32009.0,96779.99999999999,1013.0,328663.0,418269.0,2606.5730844500004,60271266.0,16320.91819,0.463629043,9073.89795499133,1727.1996321612723,106.99731581387152
2011,13820,2135,19.619999999999997,%,1131070.0,273088.49,201817.51048600004,268964.719247,116344.781689,96592.041213,0.0,192028.00000000003,48135.0,90337.0,391.0,330533.0,418026.0,2177.1,52786173.0,16320.91819,0.463629043,9073.89795499133,1727.1996321612723,106.99731581387152
2019,13820,2268,21.74,%,1149807.0,264820.00000273896,163182.2114109422,299926.58499918605,144845.81559362603,111901.87699976686,235186.0,197326.0,21573.0,95928.0,1245.0,359962.0,431448.0,2314.7000000000003,67814762.0,16320.91819,0.463629043,9073.89795499133,1727.1996321612723,106.99731581387152
2013,13820,2296,21.889999999999997,%,1132264.0,269418.9999937405,188862.66000153954,275408.21200220345,110249.15900111759,102417.43100089816,0.0,191036.0,43796.0,93802.0,398.0,309998.0,414770.0,2178.8063832589282,55390475.0,16320.91819,0.463629043,9073.89795499133,1727.1996321612723,106.99731581387152
2012,13820,2954,20.429999999999996,%,1131070.0,273088.49,195725.215811,274021.274829,110897.76104099999,102091.31189499999,0.0,190855.0,46411.0,93345.0,391.0,310146.0,417400.0,2076.9,54756047.0,16320.91819,0.463629043,9073.89795499133,1727.1996321612723,106.99731581387152
2018,13820,1848,22.83,%,1147417.0,265428.00003849436,162676.06748645563,293058.2499871659,144277.15535884805,111721.45199505516,240755.0,197866.00000000003,29982.0,94801.0,1141.0,356168.0,427675.0,2314.7000000000003,65579522.0,16320.91819,0.463629043,9073.89795499133,1727.1996321612723,106.99731581387152
2014,13820,2695,22.44,%,1136650.0,269218.0000285771,186839.51299411952,279398.52099101606,110463.73399617692,101356.5599967585,251357.0,193823.0,33969.0,94280.0,0.0,320038.0,414313.0,2620.5,56643221.0,16320.91819,0.463629043,9073.89795499133,1727.1996321612723,106.99731581387152
2017,13820,2121,24.44,%,1145647.0,265922.0000319652,162670.53311802377,289814.9469896727,123820.96186113018,110214.72299633946,222056.0,197361.0,29231.0,94189.0,1062.0,344178.0,421074.0,2627.4,62651132.0,16320.91819,0.463629043,9073.89795499133,1727.1996321612723,106.99731581387152
2021,13820,1575,21.1,%,1153956.0,263061.99999724893,168314.11618651522,319515.667000534,149516.3319584794,114849.50700046675,247139.0,201605.0,15017.0,79840.0,1531.0,393834.00000000006,434708.0,2726.7,75068440.0,16320.91819,0.463629043,9073.89795499133,1727.1996321612723,106.99731581387152
2015,13820,2163,20.96,%,1140300.0,267308.0000102145,187979.50399783705,285788.2469966576,111145.82599878467,104703.14699888365,231638.0,195631.0,29920.0,96163.0,957.0,328893.0,415297.0,2725.2,58755374.0,16320.91819,0.463629043,9073.89795499133,1727.1996321612723,106.99731581387152
2011,13900,456,18.24,%,107929.0,24338.265,15127.080647,21840.662374,16610.386915,5834.616227,0.0,21122.0,2518.0,5562.0,35.0,155205.0,46733.0,555.7,5594894.0,1736.474756,0.198427523,642.4773467098723,45.36378883629449,11.469352533860206
2022,13900,390,21.65,%,129641.0,30269.999996695802,16681.13900052866,32987.41400101621,22608.842875123526,7777.126000237553,0.0,27068.0,3098.0,6144.0,285.0,210806.0,56987.0,920.2719383001214,8952832.0,1736.474756,0.198427523,642.4773467098723,45.36378883629449,11.469352533860206
2014,13900,486,16.86,%,115713.0,26007.0000018369,12979.514253953625,24597.908999502277,17811.60072962604,6694.344999863135,18836.0,22302.0,1878.9999999999998,6212.0,0.0,177129.0,49682.0,758.7521150384194,7470098.0,1736.474756,0.198427523,642.4773467098723,45.36378883629449,11.469352533860206
2013,13900,534,16.66,%,112709.0,25591.0000023165,13757.160999706257,23245.255999495443,17046.02199959452,6472.002999843732,0.0,21862.0,2154.0,5975.0,36.0,175111.0,48539.0,972.7,6759720.0,1736.474756,0.198427523,642.4773467098723,45.36378883629449,11.469352533860206
2020,13900,309,20.559999999999995,%,128320.0,29812.999947137003,15888.312691581054,30972.942016589743,21059.861338453764,8460.794004549763,20457.0,25982.0,1861.0,7810.0,251.00000000000003,208563.0,57990.0,934.5158267915928,7632913.0,1736.474756,0.198427523,642.4773467098723,45.36378883629449,11.469352533860206
2021,13900,420,22.35,%,128949.0,30005.9999983829,16845.175050888305,31450.116000513422,20886.29856426723,8751.261000142804,19630.0,26992.0,1690.0,6407.0,268.0,214535.0,58801.0,968.5137113158515,8409312.0,1736.474756,0.198427523,642.4773467098723,45.36378883629449,11.469352533860206
2016,13900,339,12.44,%,122175.0,27908.9999971516,15370.604000464025,28396.20800085747,21705.035000656684,6631.779000199454,19293.0,23562.0,1798.0,6234.0,187.0,183381.0,51995.0,866.798009070399,7537327.0,1736.474756,0.198427523,642.4773467098723,45.36378883629449,11.469352533860206
2019,13900,363,19.309999999999995,%,127766.0,29752.000001943197,15770.773605168839,30267.08799944909,23662.14555337825,7718.312999852575,18318.0,25797.0,1772.0,7074.0,229.0,201505.0,57596.0,893.4664012207334,7825923.0,1736.474756,0.198427523,642.4773467098723,45.36378883629449,11.469352533860206
2012,13900,357,15.38,%,107929.0,24338.265,14102.507760000002,22283.831992,16120.978149999999,6206.021771,0.0,21162.0,2468.0,5466.0,35.0,161105.0,47575.0,631.9000000000001,6525529.0,1736.474756,0.198427523,642.4773467098723,45.36378883629449,11.469352533860206
2017,13900,555,17.46,%,125147.0,28635.0000040344,15311.82284593138,29107.265998770807,21501.49985220568,7379.701999689467,18741.0,24008.0,1683.0,6579.0,200.0,196115.0,53907.0,1075.7,7656673.0,1736.474756,0.198427523,642.4773467098723,45.36378883629449,11.469352533860206
2018,13900,447,17.73,%,127166.0,29429.9999980534,15727.19235239105,29810.091000584533,23596.01891811361,7557.003000150611,20377.0,24758.0,1944.0,6713.0,208.0,197347.0,55863.0,797.9337664410676,7721524.0,1736.474756,0.198427523,642.4773467098723,45.36378883629449,11.469352533860206
2015,13900,420,17.41,%,119321.0,27201.0000051031,13337.795192672787,26618.598998544716,18298.393029443618,7184.1139996017355,18049.0,23339.0,1689.0,6207.0,164.0,189235.0,50439.0,899.629156129999,7837631.0,1736.474756,0.198427523,642.4773467098723,45.36378883629449,11.469352533860206
2015,14260,1650,21.3,%,650288.0,174791.00000023367,77485.06299990778,125931.44999985286,71055.82400000824,39686.95799995261,78515.0,117447.0,18370.0,44781.0,1148.0,223821.0,218396.00000000003,1216.3,28521374.0,620433.4304,0.208713041,2206.515713154024,296.2913042890497,8.04377646326392
2020,14260,1535,19.66,%,730426.0,183724.00001708395,69621.11310080485,157959.01898489858,91834.18369073066,47524.86699640493,91626.0,126022.0,9718.0,44520.0,1737.0,275094.0,257636.0,1569.2,39399645.0,620433.4304,0.208713041,2206.515713154024,296.2913042890497,8.04377646326392
2021,14260,2425,24.67,%,749202.0,184268.00001255973,93005.08074785504,160434.83899723206,107593.34536804083,49431.18999917501,94235.0,128807.99999999999,10320.0,33992.0,1848.0,297536.0,268635.0,1938.8,44704763.0,620433.4304,0.208713041,2206.515713154024,296.2913042890497,8.04377646326392
2013,14260,1535,20.9,%,627664.0,172869.9999844669,76524.03700234195,115799.52300352446,70968.31000264238,33630.55000103807,0.0,112880.0,26593.0,41794.0,143.0,212549.0,215211.00000000003,1280.8,25996892.0,620433.4304,0.208713041,2206.515713154024,296.2913042890497,8.04377646326392
2019,14260,1525,24.9,%,709845.0,181684.0000177386,69958.9960017812,148426.85199531695,94051.6468590173,43554.482998571264,83526.0,124066.0,10562.0,44905.99999999999,1578.0,257183.0,248753.00000000003,1628.9,37892999.0,620433.4304,0.208713041,2206.515713154024,296.2913042890497,8.04377646326392
2018,14260,850,19.23,%,691423.0,178800.9999792785,67927.79649367572,145567.740005962,91257.81375508255,41787.64100169693,87210.99999999999,122178.00000000001,12376.0,46837.0,1475.0000000000002,238048.0,239650.0,1707.5,35410631.0,620433.4304,0.208713041,2206.515713154024,296.2913042890497,8.04377646326392
2014,14260,1405,20.63,%,637896.0,173423.0000016922,75675.28999977205,119347.88599963595,69413.86099977442,37681.14899988261,77331.0,115358.0,21131.0,43353.00000000001,0.0,223618.99999999997,216885.99999999997,1417.2,27576430.0,620433.4304,0.208713041,2206.515713154024,296.2913042890497,8.04377646326392
2012,14260,1500,20.0,%,606376.0,167263.87399999998,73067.40492399999,111879.94130499999,67676.431162,32493.921757000007,0.0,110590.0,28355.0,39729.0,31.0,216979.0,215243.0,1331.1,24392424.0,620433.4304,0.208713041,2206.515713154024,296.2913042890497,8.04377646326392
2016,14260,1045,14.800000000000002,%,664422.0,176217.00002144222,78055.10599678956,131190.51699469882,80778.59399628016,37366.698998514614,83304.0,119455.0,14593.999999999998,45128.0,1246.0,232437.0,224177.00000000003,1482.7026240300002,30168868.0,620433.4304,0.208713041,2206.515713154024,296.2913042890497,8.04377646326392
2022,14260,2545,23.25,%,770353.0,185383.0000051948,86376.73499943635,181660.51999875618,121032.23967066541,56066.07699967625,0.0,137386.0,21224.0,31558.0,2016.0,301229.0,276754.0,2026.9999999999998,51309858.0,620433.4304,0.208713041,2206.515713154024,296.2913042890497,8.04377646326392
2017,14260,1420,20.71,%,676909.0,177171.99999624994,65516.22557491145,139255.24500180522,83238.67470370627,40999.83500050526,82546.0,120954.0,13104.999999999998,45186.0,1368.0,239499.00000000003,229139.0,1574.2000000000003,32266789.0,620433.4304,0.208713041,2206.515713154024,296.2913042890497,8.04377646326392
2011,14260,1645,19.84,%,606376.0,167263.87399999998,75677.99451900001,107884.86599,69229.44915928549,33032.1197,0.0,110927.0,25728.999999999996,36155.0,31.0,231701.0,211776.0,1084.4,24490187.0,620433.4304,0.208713041,2206.515713154024,296.2913042890497,8.04377646326392
2011,14460,2214,16.97436314363144,%,4588680.0,994384.2340000002,576806.944381,794086.1943900001,688042.55135,286353.608959,0.0,938168.0,190134.0,261322.0,5259.0,483898.0,1580615.0,1771.3000000000002,340945790.0,219190.7325,0.202725966,52465.22711054922,9029.077343771218,640.160290558974
2016,14460,2895,18.61320898100173,%,4732161.0,975053.0000449809,526897.6299954181,860486.5489923484,770296.496990764,332903.6259965973,734720.0,949402.0,131158.0,269694.0,21398.0,511225.0,1618612.0,2357.83918336,418174810.0,219190.7325,0.202725966,52465.22711054922,9029.077343771218,640.160290558974
2013,14460,5331,18.51234290001876,%,4591112.0,976008.0000556668,528162.2659916383,827254.1549863184,682922.0169896041,290078.35599494627,0.0,917647.0,161173.0,264507.0,5421.0,469786.0,1574824.0,2165.7,365521948.0,219190.7325,0.202725966,52465.22711054922,9029.077343771218,640.160290558974
2015,14460,3575,19.684570629370633,%,4684299.0,975356.9999605435,508215.43300550553,859824.2860081804,704893.2770080727,322028.47800319194,715496.0,936477.0,156879.0,268024.0,20091.0,496686.0,1600174.0,2408.5,403715374.0,219190.7325,0.202725966,52465.22711054922,9029.077343771218,640.160290558974
2019,14460,2495,17.59112625250501,%,4836531.0,964951.9999211552,504540.806370462,920385.4540203577,826865.1796639337,346706.17300774256,700313.0,992323.0,87427.0,268863.0,25672.0,583808.0,1680545.0,2318.6,484474798.0,219190.7325,0.202725966,52465.22711054922,9029.077343771218,640.160290558974
2020,14460,2427,18.051161928306552,%,4875390.0,963948.0009145241,476109.688005162,925529.6887959698,868951.8553346676,336453.3459243814,745165.0,1009732.0,81805.0,266574.0,28726.0,598916.0,1692733.0,2703.6,489014969.0,219190.7325,0.202725966,52465.22711054922,9029.077343771218,640.160290558974
2012,14460,6799,17.25392851889984,%,4588680.0,994384.2340000002,549833.324139,822432.6021970001,679006.178181,288315.214334,0.0,913414.0,190033.0,262916.0,5259.0,463935.0,1570359.0,1972.4,356528299.0,219190.7325,0.202725966,52465.22711054922,9029.077343771218,640.160290558974
2018,14460,2228,17.037396768402154,%,4794447.0,969822.0000215232,498384.4955986772,902014.6249955029,816540.7335035361,339326.7139984504,749215.0,974384.0,85598.0,272455.0,24225.0,555419.0,1661212.0,2091.9,459493202.0,219190.7325,0.202725966,52465.22711054922,9029.077343771218,640.160290558974
2017,14460,2487,17.743679131483717,%,4774321.0,974107.0000415614,507900.37701707956,892311.183990764,764884.7673845912,337742.8579964095,702679.0,963216.0,113599.0,270199.0,22743.0,530749.0,1638504.0,2105.7,433844401.0,219190.7325,0.202725966,52465.22711054922,9029.077343771218,640.160290558974
2022,14460,4312,21.3247866419295,%,4878211.0,946437.0000445676,514064.5769935728,964459.2689882432,904205.9214995531,311594.3529958606,0.0,1046095.0,223592.0,208880.0,31638.0,649008.0,1661855.0,3026.4,575762803.0,219190.7325,0.202725966,52465.22711054922,9029.077343771218,640.160290558974
2014,14460,5687,20.59613856163179,%,4640802.0,976525.0000943287,502092.6899890457,844439.7649799262,696431.5089825599,313944.58099202503,741733.0,924851.0,149733.0,264591.0,0.0,483063.0,1591322.0,2364.4,380097987.0,219190.7325,0.202725966,52465.22711054922,9029.077343771218,640.160290558974
2021,14460,2988,19.2411311914324,%,4873019.0,953731.0000635537,555370.2014218511,938169.4099843404,912204.7470897278,328800.3649943091,699262.0,1024138.0,71835.0,216474.0,29815.0,625976.0,1711657.0,2947.2999999999993,537634347.0,219190.7325,0.202725966,52465.22711054922,9029.077343771218,640.160290558974
2020,15540,1002,21.79,%,221083.0,41392.000074071,22928.10083976784,43533.6209832195,38680.34960825625,12683.45999516135,28620.0,41875.0,2810.0,11461.0,1144.0,203115.0,88901.0,973.4999999999999,14490440.0,6455.318154,0.201765352,567.9783589495797,17.998255637169226,1.3720435753676412
2015,15540,1188,22.260000000000005,%,214796.0,42657.000002469795,22064.31799965485,39438.50399941053,34786.29399950319,11307.219999830191,26087.0,40219.0,4540.0,11473.0,834.0,176089.0,82311.0,932.8,12764675.0,6455.318154,0.201765352,567.9783589495797,17.998255637169226,1.3720435753676412
2014,15540,1287,22.33,%,213701.0,42868.000004430505,21901.81499932022,39012.129998875425,34521.83999911548,10411.214999696129,27525.999999999996,39607.0,5148.0,12230.0,0.0,170725.0,81801.0,846.9000000000001,12452734.0,6455.318154,0.201765352,567.9783589495797,17.998255637169226,1.3720435753676412
2019,15540,885,21.64,%,218395.0,41462.0000062332,23065.606397217016,39884.81599872763,38631.188077872015,12094.944999608471,27180.0,41032.0,3162.0,11418.0,1073.0,188492.0,87972.0,651.6,14762298.0,6455.318154,0.201765352,567.9783589495797,17.998255637169226,1.3720435753676412
2013,15540,1128,23.38,%,212535.0,43499.9999988146,23399.46300000219,37653.679000107986,33489.39200024017,9653.689000017828,0.0,39512.0,5842.0,12630.0,299.0,170518.0,81784.0,674.2,12075365.0,6455.318154,0.201765352,567.9783589495797,17.998255637169226,1.3720435753676412
2022,15540,2010,24.33,%,221160.0,40748.999999318905,25286.10800007126,45437.24600012255,42053.89017989627,12190.565000042337,0.0,43603.0,6071.0,7872.0,1278.0,223296.0,86064.0,916.0999999999999,17519554.0,6455.318154,0.201765352,567.9783589495797,17.998255637169226,1.3720435753676412
2016,15540,969,20.0,%,216167.0,42626.999995133505,23192.162000701963,39295.755001177895,39981.567001098425,11142.621000321553,28117.0,40112.0,4283.0,11814.0,878.0,181173.0,83674.0,948.4426136300001,13213653.0,6455.318154,0.201765352,567.9783589495797,17.998255637169226,1.3720435753676412
2018,15540,846,19.3,%,217365.0,42002.999996957195,22860.622409975716,37991.791000410856,38288.09656925481,11739.824000149472,28774.999999999996,40827.0,3377.0,11839.0,1003.0,192852.0,86799.0,799.1999999999999,14169026.0,6455.318154,0.201765352,567.9783589495797,17.998255637169226,1.3720435753676412
2021,15540,1116,27.41,%,220411.0,40673.99999454011,24411.587920598864,45538.92900142235,35154.59239557214,13846.158000432786,27968.0,42104.0,2483.0,8277.0,1200.0,209903.0,88977.0,825.1,15973495.0,6455.318154,0.201765352,567.9783589495797,17.998255637169226,1.3720435753676412
2017,15540,1134,25.28,%,217042.0,42161.9999927082,23357.733412941147,37920.63600150611,38376.775644675334,12020.601000488412,27469.000000000004,40480.0,3745.0000000000005,11720.0,950.0,194734.0,85911.0,1303.8,13704166.0,6455.318154,0.201765352,567.9783589495797,17.998255637169226,1.3720435753676412
2011,15540,1416,22.2,%,208055.0,43749.157,25401.192191000002,34772.807716999996,32642.090556999996,9572.590091999999,0.0,38237.0,7451.0,13359.0,300.0,171697.0,80777.0,622.5,11657389.0,6455.318154,0.201765352,567.9783589495797,17.998255637169226,1.3720435753676412
2012,15540,939,20.329999999999995,%,208055.0,43749.157,24324.166807999998,36726.206121,32794.249869,9420.455848999998,0.0,39372.0,6538.0,12988.0,300.0,162219.0,81303.0,581.0999999999999,11964916.0,6455.318154,0.201765352,567.9783589495797,17.998255637169226,1.3720435753676412
2022,16620,696,26.010000000000005,%,205649.0,41081.0000079948,40714.31099805051,65643.60199682991,25377.239824993827,19740.69499904949,0.0,29593.0,8547.0,12364.0,410.0,133443.0,70725.0,870.7,13733240.0,1281.325352,0.321453418,1763.3109332249928,155.48862658104713,7.625331590277481
2012,16620,492,20.52,%,226394.0,48695.505,43363.3294,57171.10475099999,19677.934722,23502.136146999997,0.0,30573.0,8145.0,15045.999999999998,119.0,112468.0,78637.0,622.0,12084518.0,1281.325352,0.321453418,1763.3109332249928,155.48862658104713,7.625331590277481
