year,GeoFIPS,gdp
2011,22109,5992956.0
2011,22111,379481.0
2011,22113,1742457.0
2011,22115,2178197.0
2011,22117,1122212.0
2011,22119,1354414.0
2011,22121,1808375.0
2011,22123,191240.0
2011,22125,767900.0
2011,22127,428874.0
2011,23001,3837354.0
2011,23003,2151728.0
2011,23005,17144426.0
2011,23007,1020363.0
2011,23009,2241311.0
2011,23011,4711332.0
2011,23013,1479443.0
2011,23015,1031404.0
2011,23017,1547877.0
2011,23019,5619682.0
2011,23021,495033.0
2011,23023,1508075.0
2011,23025,1732966.0
2011,23027,966280.0
2011,23029,953023.0
2011,23031,6664196.0
2011,24001,2612866.0
2011,24003,38128279.0
2011,24005,43639194.0
2011,24009,4137944.0
2011,24011,928368.0
2011,24013,5187608.0
2011,24015,3265288.0
2011,24017,5188522.0
2011,24019,1168033.0
2011,24021,10977156.0
2011,24023,1020987.0
2011,24025,10331083.0
2011,24027,21082959.0
2011,24029,839098.0
2011,24031,78611099.0
2011,24033,37386190.0
2011,24035,1376306.0
2011,24037,6105129.0
2011,24039,714828.0
2011,24041,1774919.0
