adult_smoking,adult_obesity,sti,excessive_drinking,population,under_18_pct,diabetes_prevalence,no_time_activity,edu_college,unemployment,children_single_parent,mental_health_providers,median_household_income,driving_alone_to_work,life_expectancy,65older,fipscode,diabetes_pop,obesity_pop,smoking_pop,drinking_pop,physical_inactivity,life_total
0.24,0.421,939.0,0.1397264691,18518,0.2437628254,0.137,0.426,2678,576.0,1647.0,15,42221.0,6219.0,70.553950583,3185,28031,2536.9660000000003,7796.0779999999995,4444.32,2587.4547547938,7888.668,1306518.056895994
0.173,0.378,709.4,0.1650760949,188275,0.2512601248,0.106,0.323,32987,5469.0,11861.0,189,66532.0,77351.0,76.491763032,25627,28033,19957.149999999998,71167.95,32571.574999999997,31079.701767297498,60812.825000000004,14401486.684849799
0.196,0.441,1420.6,0.1493556219,75009,0.2322121345,0.129,0.375,14112,2655.0,6848.0,309,42082.0,26904.0,72.943849469,10698,28035,9676.161,33078.969,14701.764000000001,11203.0158430971,28128.375,5471445.204820221
0.224,0.411,531.6,0.1508898183,7657,0.2267206478,0.13,0.4,783,229.0,442.0,1,41548.0,2310.0,74.418052535,1639,28037,995.4100000000001,3147.027,1715.1680000000001,1155.3633387231,3062.8,569819.028260495
0.213,0.386,432.7,0.1649565423,24425,0.2627635619,0.111,0.392,3296,818.0,1295.0,9,49995.0,6273.0,72.461270752,3668,28039,2711.175,9428.050000000001,5202.525,4029.0635456775003,9574.6,1769866.5381176001
0.224,0.384,353.3,0.1659672978,13477,0.1919566669,0.118,0.403,1480,420.0,683.0,2,46493.0,1969.0,75.9439035,2137,28041,1590.2859999999998,5175.168,3018.848,2236.7412724506,5431.231000000001,1023495.9874695
0.214,0.417,1238.1,0.143025173,20610,0.2392527899,0.131,0.39,3146,667.0,2338.0,13,42577.0,7226.0,69.185409602,3810,28043,2699.9100000000003,8594.369999999999,4410.54,2947.7488155300002,8037.900000000001,1425911.2918972198
0.202,0.345,491.3,0.1648932178,48000,0.1956458333,0.106,0.358,6385,1586.0,3277.0,13,55710.0,16753.0,76.950295203,10234,28045,5088.0,16560.0,9696.0,7914.874454399999,17184.0,3693614.169744
0.208,0.403,781.4,0.1533822955,208801,0.2363398643,0.121,0.372,34747,8262.0,17215.0,475,47505.0,76788.0,74.564742439,33415,28047,25264.921,84146.803,43430.608,32026.376682695496,77673.972,15569192.786005639
0.184,0.424,1460.1,0.1228920228,227966,0.2365264996,0.149,0.376,41959,9755.0,27342.0,800,44671.0,83695.0,73.689352539,35295,28049,33966.934,96657.584,41945.744,28015.2028696248,85715.216,16798666.940905675
0.278,0.495,1657.8,0.1037401884,16726,0.2480569174,0.205,0.51,2188,896.0,3014.0,5,30003.0,4139.0,69.003150221,2747,28051,3428.83,8279.37,4649.828,1735.1583911784,8530.26,1154146.690596446
0.266,0.499,1488.1,0.1076297678,7827,0.2565478472,0.195,0.518,855,328.0,1267.0,0,30474.0,1997.0,70.232152668,1407,28053,1526.265,3905.673,2081.982,842.4181925706,4054.386,549707.0589324359
0.288,0.484,602.9,0.125673781,1220,0.0959016393,0.179,0.505,120,31.0,66.0,0,32675.0,224.0,,228,28055,218.38,590.48,351.35999999999996,153.32201282000003,616.1,
0.217,0.36,0.0,0.1674049633,23261,0.2161987877,0.108,0.366,2855,722.0,1096.0,4,48097.0,8299.0,74.167158226,4268,28057,2512.188,8373.96,5047.637,3894.0068513212996,8513.526,1725202.267494986
0.189,0.386,630.1,0.1729629298,143802,0.2292805385,0.111,0.346,24248,5567.0,10796.0,239,55831.0,53125.0,74.817657035,24064,28059,15962.022,55507.572,27178.578,24872.4152310996,49755.492,10758928.71694707
0.226,0.44,891.2,0.1315845615,16332,0.2253245163,0.143,0.412,1842,543.0,1864.0,2,42806.0,5833.0,73.20063786,3433,28061,2335.4759999999997,7186.08,3691.032,2149.039058418,6728.784,1195512.81752952
0.244,0.51,2389.1,0.1180047583,6997,0.2230956124,0.19,0.492,698,366.0,1112.0,2,32683.0,1925.0,72.819124517,1294,28063,1329.43,3568.4700000000003,1707.268,825.6792938251,3442.524,509515.41424544906
0.226,0.442,1006.5,0.1259928608,10890,0.1982552801,0.154,0.444,1552,386.0,763.0,11,35567.0,4068.0,71.501180206,2573,28065,1677.06,4813.38,2461.14,1372.062254112,4835.16,778647.85244334
0.197,0.428,775.4,0.1507693935,67993,0.2493197829,0.126,0.381,9969,1808.0,5874.0,70,49115.0,24134.0,73.951208453,12165,28067,8567.118,29101.004,13394.621000000001,10251.2633722455,25905.333,5028164.516344829
0.243,0.476,831.5,0.1245145754,9521,0.185169625,0.172,0.469,1068,330.0,930.0,0,37305.0,3153.0,77.066325288,2110,28069,1637.6119999999999,4531.996,2313.603,1185.5032723834,4465.349,733748.483067048
0.169,0.369,762.7,0.1709786135,54408,0.1842927511,0.109,0.336,10981,1615.0,2784.0,364,55786.0,20758.0,77.784381864,7567,28071,5930.472,20076.552,9194.952000000001,9302.604403308,18281.088,4232092.648456512
0.183,0.374,476.8,0.1605230474,64165,0.2439803631,0.105,0.35,11939,1835.0,3267.0,26,62527.0,23652.0,79.207086029,9486,28073,6737.325,23997.71,11742.195,10299.961336421,22457.75,5082322.675050785
0.218,0.436,959.2,0.1551989575,73751,0.2314680479,0.139,0.398,12494,2222.0,8070.0,229,44821.0,25741.0,73.05769916,13517,28075,10251.389000000001,32155.436,16077.718,11446.0783145825,29352.898,5388078.37074916
0.22,0.39,715.1,0.1479660402,12480,0.2417467949,0.126,0.405,1624,407.0,883.0,1,36272.0,3946.0,72.238948148,2358,28077,1572.48,4867.2,2745.6,1846.616181696,5054.400000000001,901542.0728870401
0.242,0.432,930.4,0.1325450378,22741,0.2529792006,0.149,0.445,2878,634.0,2441.0,1,43614.0,6843.0,74.56763245,3942,28079,3388.4089999999997,9824.112,5503.322,3014.2067046097995,10119.745,1695742.5295454501
0.2,0.389,762.0,0.1545838363,85466,0.2494091218,0.112,0.375,15151,3362.0,6097.0,539,57936.0,34339.0,74.067757088,13193,28081,9572.192000000001,33246.274,17093.2,13211.6621532158,32049.75,6330274.927283008
0.246,0.479,1930.2,0.1250656031,27854,0.2761542328,0.18,0.497,3810,1057.0,4672.0,141,34818.0,8567.0,68.142725761,4238,28083,5013.72,13342.065999999999,6852.084,3483.5773087474004,13843.438,1898047.483346894
0.205,0.382,576.8,0.1398591484,33936,0.2303158887,0.12,0.393,5088,1069.0,2501.0,41,44695.0,11700.0,73.195111084,6098,28085,4072.3199999999997,12963.552,6956.879999999999,4746.2600601024,13336.848,2483949.289746624
0.195,0.406,945.5,0.1356501611,58309,0.238402305,0.128,0.39,9378,2085.0,5944.0,139,47860.0,21394.0,73.307063195,9736,28087,7463.552000000001,23673.454,11370.255000000001,7909.6252435799,22740.510000000002,4274461.547837255
0.136,0.327,563.6,0.1492302908,106871,0.2457729412,0.098,0.283,21521,3449.0,7258.0,209,67151.0,43377.0,76.08976717,15356,28089,10473.358,34946.817,14534.456000000002,15948.3904080868,30244.493,8131789.50722507
0.242,0.41,651.1,0.1395022656,24441,0.2312507672,0.138,0.434,3096,719.0,1900.0,13,38727.0,6898.0,72.680998451,4725,28091,3372.858,10020.81,5914.722,3409.5748735296,10607.394,1776396.2831408908
0.211,0.384,997.3,0.1474034098,35301,0.2060564857,0.136,0.427,3932,1066.0,2747.0,12,46117.0,12477.0,72.156434633,6519,28093,4800.936000000001,13555.584,7448.5109999999995,5203.4877693498,15073.527,2547194.298979533
0.221,0.393,879.4,0.146663744,35123,0.2234433277,0.122,0.403,3907,1395.0,2266.0,5,49114.0,11343.0,73.39991368,7101,28095,4285.006,13803.339,7762.183,5151.270680512001,14154.569000000001,2578025.16818264
0.229,0.405,665.0,0.1412185205,9661,0.2221302143,0.141,0.431,1210,316.0,1167.0,2,40300.0,3186.0,69.915913962,2223,28097,1362.2009999999998,3912.7050000000004,2212.369,1364.3121265505,4163.891,675457.6447868821
0.258,0.429,831.1,0.1328699769,28996,0.277831425,0.14,0.421,3759,967.0,3321.0,34,49215.0,8384.0,68.405244616,4798,28099,4059.4400000000005,12439.284,7480.968,3852.6978501924,12207.315999999999,1983478.472885536
0.224,0.404,751.7,0.1439291022,20866,0.2484903671,0.134,0.404,3152,636.0,2055.0,7,49925.0,7149.0,72.636858861,3593,28101,2796.0440000000003,8429.864000000001,4673.984,3003.2246465052,8429.864000000001,1515640.696993626
0.241,0.464,1036.8,0.11725375,10236,0.2451152794,0.171,0.471,810,429.0,1709.0,18,35880.0,3255.0,72.65470079,1787,28103,1750.3560000000002,4749.504,2466.8759999999997,1200.209385,4821.156,743693.5172864401
0.176,0.391,937.7,0.1454687103,49789,0.1749181546,0.133,0.367,9112,1682.0,3502.0,98,44234.0,16307.0,76.544372569,6021,28105,6621.937000000001,19467.499,8762.864,7242.7416171267,18272.563,3811067.7658379413
0.227,0.441,1281.0,0.1478228156,33848,0.244534389,0.147,0.391,4304,1251.0,3198.0,32,41060.0,10413.0,73.295047154,5677,28107,4975.656,14926.968,7683.496,5003.506662428799,13234.568000000001,2480890.756068592
0.221,0.37,552.8,0.1680734966,55876,0.2245865846,0.112,0.389,7864,1698.0,3097.0,30,50611.0,17361.0,72.976694651,11015,28109,6258.112,20674.12,12348.596,9391.2746960216,21735.764,4077645.790319276
0.238,0.404,609.7,0.148121581,11862,0.2207890744,0.128,0.417,1438,369.0,963.0,4,47073.0,3539.0,73.444226269,2312,28111,1518.336,4792.2480000000005,2823.156,1757.018193822,4946.454,871195.412002878
0.236,0.473,987.6,0.1253168885,38997,0.2553529759,0.158,0.444,4771,1308.0,5123.0,181,37054.0,11536.0,71.634512959,6882,28113,6161.526,18445.581,9203.292,4886.9827008345,17314.668,2793531.1018621232
0.212,0.402,394.7,0.1487853367,32461,0.2638550876,0.117,0.385,4962,1156.0,2501.0,12,53272.0,11497.0,75.162896246,5090,28115,3797.9370000000004,13049.322,6881.732,4829.7208146186995,12497.485,2439862.775041406
0.248,0.396,326.4,0.1454920469,25013,0.2254027905,0.126,0.416,3614,779.0,1256.0,30,44543.0,8957.0,73.003252986,4678,28117,3151.638,9905.148000000001,6203.224,3639.1925691097003,10405.408,1826030.3669388182
0.268,0.488,1398.7,0.1135635826,6760,0.2236686391,0.188,0.498,854,256.0,1024.0,2,31077.0,1926.0,69.492576282,1274,28119,1270.88,3298.88,1811.68,767.6898183760001,3366.48,469769.81566632004
0.176,0.362,444.4,0.1601693095,155975,0.2241641289,0.098,0.346,29349,3949.0,8193.0,258,68583.0,63964.0,78.218332933,25386,28121,15285.550000000001,56462.95,27451.6,24982.4080492625,53967.35,12200104.479224674
0.242,0.426,1205.4,0.1253058241,28061,0.2719789031,0.152,0.469,3224,739.0,3145.0,6,42069.0,8970.0,73.291672654,4470,28123,4265.272,11953.985999999999,6790.762,3516.2067300700996,13160.608999999999,2056637.6263438938
0.247,0.488,1434.9,0.113199601,4160,0.2384615385,0.181,0.471,386,161.0,602.0,1,46163.0,1413.0,70.728689514,859,28125,752.9599999999999,2030.08,1027.52,470.91034016,1959.36,294231.34837823996
0.217,0.414,453.9,0.1535932341,26629,0.232115363,0.125,0.396,3879,715.0,1679.0,28,41988.0,8840.0,73.74557519,5059,28127,3328.625,11024.405999999999,5778.493,4090.0342308489003,10545.084,1963770.92173451
0.223,0.415,559.2,0.154421161,15779,0.2257430762,0.119,0.415,1678,383.0,933.0,2,48968.0,5110.0,75.555763078,3272,28129,1877.701,6548.285,3518.717,2436.611499419,6548.285,1192194.385607762
0.225,0.417,501.7,0.1496509452,18360,0.217211329,0.121,0.397,2417,529.0,973.0,4,51493.0,6128.0,74.273016568,3131,28131,2221.56,7656.12,4131.0,2747.591353872,7288.92,1363652.5841884802
0.25,0.5,1190.8,0.1188672744,24740,0.2155618432,0.174,0.461,3498,840.0,3419.0,8,35149.0,6883.0,68.5314239,3666,28133,4304.759999999999,12370.0,6185.0,2940.776368656,11405.140000000001,1695467.4272859998
0.256,0.444,1397.6,0.1288714485,13707,0.1909243452,0.174,0.48,1833,387.0,1501.0,7,35150.0,3841.0,72.574096003,2232,28135,2385.018,6085.908,3508.992,1766.4409445895,6579.36,994773.133913121
0.209,0.408,734.4,0.1475017577,28539,0.2261116367,0.122,0.393,4251,920.0,1948.0,5,61751.0,10662.0,73.051508999,4914,28137,3481.758,11643.911999999998,5964.651,4209.5526630003005,11215.827000000001,2084817.0153224613
0.229,0.392,422.4,0.140160011,21748,0.2383667464,0.126,0.422,2737,655.0,1542.0,27,45568.0,7440.0,73.432404003,3790,28139,2740.248,8525.216,4980.292,3048.199919228,9177.655999999999,1597007.9222572441
0.235,0.387,232.2,0.1569103666,19275,0.2159792477,0.116,0.4,2241,550.0,796.0,22,48897.0,6848.0,72.154445115,4087,28141,2235.9,7459.425,4529.625,3024.447316215,7710.0,1390776.929591625
0.209,0.444,2024.5,0.1219978251,9392,0.2816226576,0.159,0.439,1225,682.0,1730.0,3,36850.0,3248.0,68.02537843,1246,28143,1493.328,4170.048,1962.9279999999999,1145.8035733392,4123.088,638894.35421456
0.214,0.409,551.8,0.1669337924,28866,0.2501905356,0.111,0.395,3530,1006.0,2275.0,8,50116.0,10990.0,75.267357964,4938,28145,3204.126,11806.194,6177.324,4818.7108514184,11402.07,2172667.554988824
0.244,0.435,560.0,0.127379462,14294,0.2258290192,0.147,0.428,1550,422.0,1192.0,1,30992.0,4074.0,73.00054642,2965,28147,2101.218,6217.89,3487.736,1820.762029828,6117.831999999999,1043469.8105274801
0.206,0.449,903.5,0.137565799,44841,0.2366584153,0.135,0.402,6733,1767.0,5211.0,227,48283.0,17093.0,73.181201536,8068,28149,6053.535000000001,20133.609,9237.246,6168.587992958999,18026.082000000002,3281518.258075776
0.244,0.478,1660.3,0.1221506089,42837,0.2542194832,0.175,0.477,5651,1785.0,6775.0,71,35344.0,14539.0,68.726108592,7452,28151,7496.474999999999,20476.086,10452.228,5232.5656334493,20433.249,2944020.3137555043
0.224,0.392,698.6,0.1435280491,20317,0.2434906728,0.13,0.418,2373,651.0,1999.0,9,36193.0,6034.0,74.84743057,3607,28153,2641.21,7964.264,4551.008,2916.0593735647,8492.506,1520675.24689069
0.219,0.382,660.5,0.1553784479,9676,0.2363579992,0.116,0.39,1295,288.0,537.0,7,51351.0,3572.0,72.325828408,1735,28155,1122.4160000000002,3696.232,2119.044,1503.4418618804,3773.6400000000003,699824.715675808
0.268,0.501,614.1,0.1170883397,8351,0.207999042,0.181,0.496,750,371.0,1151.0,2,35394.0,2142.0,69.918215725,1546,28157,1511.531,4183.851,2238.068,977.8047248347,4142.096,583887.0195194749
0.223,0.438,902.3,0.136084629,17845,0.223816195,0.139,0.422,2360,637.0,1841.0,32,44029.0,5225.0,73.281466974,3813,28159,2480.4550000000004,7816.11,3979.435,2428.4302045050003,7530.59,1307707.77815103
0.227,0.426,1015.9,0.1461136852,11982,0.217325989,0.13,0.405,1242,387.0,1044.0,4,42532.0,4475.0,70.267926623,2606,28161,1557.66,5104.331999999999,2719.914,1750.7341760664,4852.71,841950.2967967859
0.233,0.471,1023.9,0.1317785698,26982,0.2223704692,0.166,0.473,3257,960.0,3142.0,36,37367.0,6208.0,72.99342629,3895,28163,4479.012000000001,12708.521999999999,6286.8060000000005,3555.6493703436,12762.485999999999,1969508.62815678
0.2043055405,0.346,560.8,0.1947944798,6151548,0.2229404696,0.09,0.296,1053119,185543.0,338267.0,13468,58812.0,2342401.0,76.635511863,1089714,29000,553639.32,2128435.608,1256795.339051694,1198287.5926247304,1820858.2079999999,471427029.72981393
0.223,0.372,351.2,0.169214222,25399,0.1773298161,0.1,0.314,3085,514.0,1004.0,66,49175.0,8053.0,77.339520881,3915,29001,2539.9,9448.428,5663.977,4297.872024578,7975.286,1964346.490856519
0.212,0.348,265.4,0.1864454596,17586,0.2295007392,0.085,0.291,2760,394.0,771.0,4,69387.0,7140.0,79.069337272,3490,29003,1494.8100000000002,6119.928,3728.232,3278.8298525256,5117.526,1390513.365265392
0.217,0.362,97.2,0.1890986142,5096,0.2003532182,0.089,0.303,594,110.0,154.0,3,53603.0,2061.0,76.638224822,1330,29005,453.544,1844.752,1105.8319999999999,963.6465379632,1544.088,390548.393692912
0.248,0.386,748.4,0.1710722294,24835,0.2285484196,0.105,0.368,3218,611.0,1431.0,54,48258.0,9135.0,75.200045509,4652,29007,2607.6749999999997,9586.31,6159.08,4248.578817149,9139.28,1867593.130216015
0.238,0.372,301.8,0.1650933434,35818,0.2256965771,0.11,0.376,3600,1019.0,1584.0,30,47853.0,12040.0,75.996686658,7846,29009,3939.98,13324.296,8524.684,5913.3133739012,13467.568,2722049.322716244
0.244,0.383,314.8,0.1734036291,11592,0.2330917874,0.105,0.35,1500,256.0,568.0,9,46353.0,3891.0,78.202578249,2462,29011,1217.1599999999999,4439.736,2828.448,2010.0948685272,4057.2,906524.2870624079
0.237,0.382,197.9,0.176752044,16242,0.2291589706,0.098,0.333,1596,407.0,787.0,10,52140.0,5396.0,76.219316808,3292,29013,1591.7160000000001,6204.444,3849.354,2870.806698648,5408.586,1237954.143595536
0.249,0.364,138.9,0.1907291055,19627,0.173332654,0.105,0.352,1522,526.0,807.0,15,44141.0,5147.0,75.234194826,6272,29015,2060.835,7144.228,4887.123,3743.4401536484997,6908.704,1476621.5418499021
0.265,0.388,222.5,0.1822909094,12111,0.2139377425,0.105,0.384,1160,304.0,386.0,2,48198.0,3632.0,76.93579224,2594,29017,1271.655,4699.068,3209.415,2207.7252037434,4650.624,931769.37981864
0.18,0.334,804.0,0.1912017909,182991,0.2045237197,0.093,0.293,39105,4070.0,7320.0,709,62673.0,72004.0,78.999871913,24281,29019,17018.163,61118.994000000006,32938.38,34988.2069185819,53616.363,14456265.561231785
0.238,0.355,671.9,0.1919095878,86530,0.2232058246,0.104,0.337,12534,2160.0,5326.0,165,53133.0,32950.0,75.842537578,14884,29021,8999.119999999999,30718.149999999998,20594.14,16605.936632334,29160.61,6562654.776624341
0.266,0.401,590.9,0.1656703143,42178,0.2314002561,0.113,0.388,5632,1151.0,3266.0,130,42099.0,13288.0,72.749127286,8282,29023,4766.1140000000005,16913.378,11219.348,6987.6425165454,16365.064,3068412.690668908
0.241,0.39,410.2,0.1779467828,9051,0.2317975914,0.103,0.363,990,229.0,334.0,1,47870.0,3015.0,75.693661049,1838,29025,932.2529999999999,3529.8900000000003,2181.2909999999997,1610.5963311228002,3285.513,685103.326154499
0.219,0.377,545.3,0.1845919974,44887,0.2072092142,0.093,0.318,6743,956.0,1841.0,83,61268.0,16267.0,76.938430051,7729,29027,4174.491,16922.399,9830.253,8285.780987293801,14274.066,3453535.309699237
0.225,0.345,231.1,0.1979199888,46414,0.1707028052,0.091,0.325,4854,1327.0,1119.0,71,64357.0,15560.0,79.11682827,13649,29029,4223.674,16012.829999999998,10443.15,9186.2583601632,15084.550000000001,3672128.46732378
0.209,0.333,576.9,0.1891734944,79512,0.2129489888,0.095,0.293,12853,2079.0,3653.0,234,57763.0,30480.0,76.136978904,13971,29031,7553.64,26477.496000000003,16618.007999999998,15041.5628867328,23297.016,6053803.466614848
0.241,0.362,345.7,0.1846784195,8554,0.2188449848,0.097,0.35,905,283.0,396.0,4,51891.0,2858.0,75.915331856,1916,29033,829.738,3096.548,2061.514,1579.739200403,2993.8999999999996,649379.748696224
0.252,0.369,200.6,0.1838413851,5991,0.2298447672,0.099,0.352,658,165.0,322.0,8,38854.0,1865.0,72.524478553,1260,29035,593.109,2210.679,1509.732,1101.3937381341,2108.832,434494.151011023
0.198,0.358,431.1,0.1888851274,106806,0.2360073404,0.085,0.296,16386,2876.0,4429.0,108,82068.0,43432.0,78.284477848,18889,29037,9078.51,38236.547999999995,21147.588,20174.0649170844,31614.575999999997,8361251.941033487
0.258,0.387,195.1,0.1709048371,14322,0.2414467253,0.107,0.36,1590,256.0,586.0,12,40130.0,4056.0,75.202921309,3343,29039,1532.454,5542.6140000000005,3695.076,2447.6990769462,5155.92,1077056.238987498
0.231,0.366,107.7,0.1864705468,7360,0.2264945652,0.095,0.343,881,153.0,200.0,4,60521.0,2467.0,78.003934241,1841,29041,699.2,2693.7599999999998,1700.16,1372.423224448,2524.48,574108.95601376
0.2,0.354,282.2,0.1856221873,90655,0.2508190392,0.087,0.299,16645,2233.0,3623.0,95,67585.0,35698.0,78.67330059,14979,29043,7886.985,32091.87,18131.0,16827.579389681498,27105.844999999998,7132128.06498645
0.256,0.381,161.8,0.182276528,6830,0.2256222548,0.1,0.352,745,190.0,206.0,2,47750.0,2252.0,78.50138179,1506,29045,683.0,2602.23,1748.48,1244.94868624,2404.16,536164.4376257
0.184,0.336,454.9,0.1900551235,253463,0.2375652462,0.086,0.291,49720,8374.0,13179.0,349,74950.0,105720.0,79.110948785,37716,29047,21797.818,85163.568,46637.192,48171.9417676805,73757.733,20051698.411892455
0.211,0.362,313.9,0.1993401486,20553,0.2299421009,0.087,0.321,2629,628.0,875.0,7,66492.0,7604.0,76.932917063,3833,29049,1788.1109999999999,7440.186,4336.683,4097.0380741758,6597.513,1581202.244395839
0.192,0.349,600.7,0.1803926459,76191,0.2234909635,0.09,0.278,13634,1719.0,3828.0,164,63486.0,31665.0,77.78342516,13532,29051,6857.19,26590.659,14628.672,13744.296083766902,21181.098,5926396.9463655595
0.221,0.371,220.2,0.1824059721,17102,0.2206174716,0.093,0.326,2486,401.0,917.0,23,51221.0,5993.0,78.251945669,3317,29053,1590.4859999999999,6344.842,3779.542,3119.5069348542,5575.252,1338264.774831238
0.272,0.383,229.9,0.1753269218,23739,0.2263785332,0.107,0.374,2616,695.0,1370.0,9,43785.0,7353.0,73.891707509,4802,29055,2540.073,9092.037,6457.008000000001,4162.0857966102,8878.386,1754115.244556151
0.263,0.381,171.9,0.1689559589,7568,0.212077167,0.11,0.372,748,155.0,279.0,5,46535.0,2352.0,72.563582811,1821,29057,832.48,2883.408,1990.384,1278.6586969552,2815.296,549161.1947136481
0.261,0.369,183.7,0.1847944733,17219,0.2381671409,0.104,0.358,1363,414.0,988.0,4,43482.0,4641.0,73.90341933,3601,29059,1790.7759999999998,6353.811,4494.159000000001,3181.9760357527,6164.402,1272542.9774432702
0.256,0.379,229.5,0.1766366409,8283,0.2511167451,0.101,0.356,815,175.0,387.0,2,49830.0,2647.0,78.347999182,1747,29061,836.5830000000001,3139.257,2120.448,1463.0812965747,2948.748,648956.477224506
0.241,0.366,135.5,0.201007444,10944,0.1943530702,0.104,0.346,1319,206.0,427.0,0,52868.0,3286.0,75.744281327,2081,29063,1138.176,4005.504,2637.504,2199.825467136,3786.624,828945.414842688
