cbsacode,Year,factor,baseline_moran_value,baseline_moran_p,final_moran_value,final_moran_p,selected_k,SSAMI,ln_density_beta,ln_density_p,ln_density_CI_lower,ln_density_CI_upper
28140,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.2571647302382054,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
28940,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.7362541343923361,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
30700,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-1.0219583166766828,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
30780,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.5104219911492169,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
31080,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.11306733749592368,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
31140,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.6241455015771713,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
32820,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.6093265401505032,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
33340,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.8978104320691376,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
33460,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.39668464022020444,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
34980,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.33290035014370645,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
35380,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.5046225486064806,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
35620,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.6074647213835505,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
36260,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.3138168150841931,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
36420,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.09353610001105572,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
36540,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.07521864963887559,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
37980,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.4530489487307552,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
38060,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,1.1875687224737206,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
38300,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.6907722043695319,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
38860,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.4985370681168977,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
38900,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.4084509278127779,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
39300,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.6708489467270446,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
39340,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-1.3969243250940995,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
39660,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.24614784749539176,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
39900,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.5614307066375641,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
40060,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.3113639092346201,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
41180,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.5538621759505418,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
41620,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.15580933950489673,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
41700,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.6088923158176627,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
42660,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.3486206199891271,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
43580,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.7492437966833965,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
43620,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.4855328072847893,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
44060,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.06200176198241891,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
44140,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.6358916444862128,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
45780,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.7189438252832812,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
45820,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.644147383492415,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
46140,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.07042467747169212,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
47260,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.1125899944830806,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
48620,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.3921961080120102,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
49340,2011,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.4642298507674525,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
10740,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.39290288953541364,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
11260,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,1.7151398442584664,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
12060,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.6796289871993011,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
12260,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.08070536230532355,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
12420,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.07826708909539448,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
12580,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.14204122198213476,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
12940,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.29715851433893015,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
13740,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.2677158942958382,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
13820,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.34527913807129806,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
13900,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.012489986547452148,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
14260,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.7727453723390472,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
14460,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.09932399723743224,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
15540,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.9583774988189386,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
16620,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.5583803334878787,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
16700,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.08631841943410912,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
16740,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.40643457679100337,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
16980,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.5982645532799218,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
17140,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.2841662025821119,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
17820,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.6093132469683749,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
18140,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.5530355538274989,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
19100,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.49629561248127274,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
19740,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.7368571607160828,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
19780,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.3222013024109458,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
19820,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.27291647715042266,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
20260,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.8662479571980519,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
22020,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.2523387999823381,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
22220,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.9673144652103502,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
24340,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.5117271326491455,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
24860,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.42894750288292016,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
25180,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-1.3314380387786766,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
26420,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.48511790018191014,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
26580,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.7312104635740155,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
26900,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.1457684258484857,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
28140,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.28296747302722913,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
28940,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.7464908102556205,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
30700,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-1.0060924380246856,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
30780,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.48010640365727575,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
31080,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.11004162878782253,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
31140,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.5376836999637131,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
32820,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.5217435106910617,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
33340,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.8780847550892084,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
33460,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.4350415142333848,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
34980,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.276264079283834,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
35380,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.462859813775955,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
35620,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.5779401773708592,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
36260,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.29273842001089534,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
36420,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.043575887723994455,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
36540,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.04983481749227714,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
37980,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.41818381642466207,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
38060,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,1.1807615128525235,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
38300,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.6638084211072943,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
38860,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.5226441826041697,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
38900,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.42050542905506916,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
39300,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.6870532814285824,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
39340,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-1.417680327195356,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
39660,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.22732860522135923,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
39900,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.5724377157092544,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
40060,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.29927473443499686,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
41180,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.5974370760810483,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
41620,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.14562930217161352,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
41700,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.5606831358269506,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
42660,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.3732281524283838,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
43580,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.761557880129546,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
43620,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.5281825020210036,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
44060,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.04432807939599215,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
44140,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.6434689150223001,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
45780,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.6743092905659687,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
45820,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.5849383038025433,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
46140,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.055792214901549286,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
47260,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.1264652614880415,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
48620,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.36368119985871417,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
49340,2012,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.46202211137880767,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
10740,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.42410517574014506,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
11260,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,1.727004155873109,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
12060,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.6970144654306107,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
12260,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.0369477520267516,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
12420,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.05707010856017902,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
12580,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.12079321786221975,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
12940,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.3124349679638527,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
13740,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.26531750804658927,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
13820,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.33260137233549614,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
13900,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.02187316930020522,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
14260,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.7954315859643177,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
14460,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.09434680048799748,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
15540,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.9675567099928752,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
16620,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.6595201398882065,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
16700,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.08938106897106302,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
16740,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.45838175511415713,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
16980,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.645296266625552,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
17140,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.2907177893768118,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
17820,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.6529293391913011,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
18140,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.5575761448948917,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
19100,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.48194954512345944,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
19740,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.7626825937651951,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
19780,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.3200422258350759,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
19820,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.30318916531309803,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
20260,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.8887782510321536,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
22020,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.2934510500541361,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
22220,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.9367173950031074,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
24340,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.4851877500136421,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
24860,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.4671515480385242,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
25180,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-1.3353981145618832,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
26420,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.486522383748369,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
26580,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.7731973159498953,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
26900,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.09839977829016888,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
28140,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.3008826584959934,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
28940,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.7484384168175655,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
30700,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-1.0315055059767104,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
30780,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.3967320953347446,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
31080,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.1494245260693301,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
31140,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.47874868118949543,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
32820,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.41991743240606816,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
33340,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.865781570771663,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
33460,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,0.45654872174111105,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
34980,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.25376541466274993,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
35380,2013,excessive_drinking,0.0917854699018283,0.001,0.039777117311495754,0.047,24,-0.46042299839452383,0.9576883004360829,2.4459782233824137e-243,0.918618912041912,0.9967576888302537
